sep=,
Type,FSW-43,
Version,5.10SP1,
Date,20.Apr 2023,
Mode,ANALYZER,
Preamplifier,OFF,
Transducer,OFF,
Center Freq,5004000.000000,Hz
Freq Offset,0.000000,Hz
Start,8000.000000,Hz
Stop,10000000.000000,Hz
Span,9992000.000000,Hz
Ref Level,107.000000,dBµV
Level Offset,0.000000,dB
Rf Att,10.000000,dB
El Att,0.000000,dB
RBW,50000.000000,Hz
VBW,50000.000000,Hz
SWT,0.000084,s
Sweep Count,0,
Window,1,Frequency Sweep
Ref Position,100.000000,%
Level Range,100.000000,dB
x-Axis,LIN,
y-Axis,LOG,
x-Unit,Hz,
y-Unit,dBµV,
1734549.6374093729537,61.267009735107421875,
1737048.2620655370411,60.94622802734375,
1739546.8867217011284,60.39476776123046875,
1742045.5113778652158,60.7861328125,
1744544.1360340293031,61.01969146728515625,
1747042.7606901933905,61.12651824951171875,
1749541.3853463574778,61.17119598388671875,
1752040.0100025215652,61.181606292724609375,
1754538.6346586856525,61.16538238525390625,
1757037.2593148497399,61.12068939208984375,
1759535.8839710138272,61.052410125732421875,
1762034.5086271779146,60.97522735595703125,
1764533.133283342002,60.909526824951171875,
1767031.7579395060893,60.875141143798828125,
1769530.3825956701767,60.889995574951171875,
1772029.007251834264,60.943927764892578125,
1774527.6319079983514,61.037601470947265625,
1777026.2565641624387,61.17598724365234375,
1779524.8812203265261,61.301372528076171875,
1782023.5058764906134,61.411762237548828125,
1784522.1305326547008,61.551929473876953125,
1787020.7551888187882,61.705593109130859375,
1789519.3798449828755,61.8354644775390625,
1792018.0045011469629,61.9276580810546875,
1794516.6291573110502,61.976043701171875,
1797015.2538134751376,61.979480743408203125,
1799513.8784696392249,61.938106536865234375,
1802012.5031258033123,61.851932525634765625,
1804511.1277819673996,61.72095489501953125,
1807009.752438131487,61.5479583740234375,
1809508.3770942955744,61.369663238525390625,
1812007.0017504596617,61.25510406494140625,
1814505.6264066237491,61.191333770751953125,
1817004.2510627878364,61.1352386474609375,
1819502.8757189519238,61.128429412841796875,
1822001.5003751160111,61.1942901611328125,
1824500.1250312800985,61.27614593505859375,
1826998.7496874441858,61.343845367431640625,
1829497.3743436082732,61.4073486328125,
1831995.9989997723605,61.469387054443359375,
1834494.6236559364479,61.504199981689453125,
1836993.2483121005353,61.49514007568359375,
1839491.8729682646226,61.433605194091796875,
1841990.49762442871,61.3148040771484375,
1844489.1222805927973,61.1317138671875,
1846987.7469367568847,60.830066680908203125,
1849486.371592920972,60.159759521484375,
1851984.9962490850594,59.942966461181640625,
1854483.6209052491467,60.564861297607421875,
1856982.2455614132341,60.724300384521484375,
1859480.8702175773215,60.72870635986328125,
1861979.4948737414088,60.703067779541015625,
1864478.1195299054962,60.6690826416015625,
1866976.7441860695835,60.568462371826171875,
1869475.3688422336709,60.3882598876953125,
1871973.9934983977582,60.126194000244140625,
1874472.6181545618456,59.77286529541015625,
1876971.2428107259329,59.31467437744140625,
1879469.8674668900203,58.43079376220703125,
1881968.4921230541077,58.620227813720703125,
1884467.116779218195,58.653034210205078125,
1886965.7414353822824,58.619781494140625,
1889464.3660915463697,58.690784454345703125,
1891962.9907477104571,58.76617431640625,
1894461.6154038745444,58.81287384033203125,
1896960.2400600386318,58.8631744384765625,
1899458.8647162027191,58.91490936279296875,
1901957.4893723668065,58.952365875244140625,
1904456.1140285308938,58.946308135986328125,
1906954.7386846949812,58.85800933837890625,
1909453.3633408590686,58.6903228759765625,
1911951.9879970231559,58.56810760498046875,
1914450.6126531872433,58.56694793701171875,
1916949.2373093513306,58.671539306640625,
1919447.861965515418,58.83697509765625,
1921946.4866216795053,59.0601806640625,
1924445.1112778435927,59.26303863525390625,
1926943.73593400768,59.4227142333984375,
1929442.3605901717674,59.55081939697265625,
1931940.9852463358548,59.6500396728515625,
1934439.6099024999421,59.716152191162109375,
1936938.2345586640295,59.73419952392578125,
1939436.8592148281168,59.68048095703125,
1941935.4838709922042,59.52161407470703125,
1944434.1085271562915,59.25331878662109375,
1946932.7331833203789,59.27617645263671875,
1949431.3578394844662,59.45717620849609375,
1951929.9824956485536,59.69225311279296875,
1954428.607151812641,59.848316192626953125,
1956927.2318079767283,59.92327880859375,
1959425.8564641408157,59.96849822998046875,
1961924.481120304903,59.9288482666015625,
1964423.1057764689904,59.769195556640625,
1966921.7304326330777,59.462493896484375,
1969420.3550887971651,59.119113922119140625,
1971918.9797449612524,59.0448760986328125,
1974417.6044011253398,59.604587554931640625,
1976916.2290572894271,59.943912506103515625,
1979414.8537134535145,60.158618927001953125,
1981913.4783696176019,60.304004669189453125,
1984412.1030257816892,60.39974212646484375,
1986910.7276819457766,60.4485931396484375,
1989409.3523381098639,60.4460296630859375,
1991907.9769942739513,60.389034271240234375,
1994406.6016504380386,60.286407470703125,
1996905.226306602126,60.174495697021484375,
1999403.8509627662133,60.05277252197265625,
2001902.4756189303007,59.906887054443359375,
2004401.1002750943881,59.74108123779296875,
2006899.7249312584754,59.553134918212890625,
2009398.3495874225628,59.34917449951171875,
2011896.9742435866501,59.167896270751953125,
2014395.5988997507375,59.039760589599609375,
2016894.2235559148248,58.90715789794921875,
2019392.8482120789122,58.63391876220703125,
2021891.4728682429995,58.51030731201171875,
2024390.0975244070869,59.15313720703125,
2026888.7221805711742,59.6422119140625,
2029387.3468367352616,59.938503265380859375,
2031885.971492899349,60.094387054443359375,
2034384.5961490634363,60.1383514404296875,
2036883.2208052275237,60.073963165283203125,
2039381.845461391611,60.0407257080078125,
2041880.4701175556984,60.218097686767578125,
2044379.0947737197857,60.377655029296875,
2046877.7194298838731,60.45532989501953125,
2049376.3440860479604,60.47437286376953125,
2051874.9687422120478,60.46443939208984375,
2054373.5933983761352,60.44362640380859375,
2056872.2180545402225,60.409030914306640625,
2059370.8427107043099,60.35536956787109375,
2061869.4673668683972,60.28964996337890625,
2064368.0920230324846,60.2415771484375,
2066866.7166791965719,60.19422149658203125,
2069365.3413353606593,60.1313629150390625,
2071863.9659915247466,60.02646636962890625,
2074362.590647688834,59.989521026611328125,
2076861.2153038529214,59.98487091064453125,
2079359.8399600170087,59.986484527587890625,
2081858.4646161810961,60.04732513427734375,
2084357.0892723451834,60.102375030517578125,
2086855.7139285092708,60.10016632080078125,
2089354.3385846733581,60.020511627197265625,
2091852.9632408374455,59.840602874755859375,
2094351.5878970015328,59.517391204833984375,
2096850.2125531656202,58.894145965576171875,
2099348.8372093294747,59.0159759521484375,
2101847.4618654935621,59.498500823974609375,
2104346.0865216576494,59.80218505859375,
2106844.7111778217368,60.224407196044921875,
2109343.3358339858241,60.538227081298828125,
2111841.9604901499115,60.78736114501953125,
2114340.5851463139988,60.976375579833984375,
2116839.2098024780862,61.112945556640625,
2119337.8344586421736,61.19968414306640625,
2121836.4591148062609,61.232807159423828125,
2124335.0837709703483,61.203647613525390625,
2126833.7084271344356,61.1169281005859375,
2129332.333083298523,61.103790283203125,
2131830.9577394626103,61.26911163330078125,
2134329.5823956266977,61.420291900634765625,
2136828.207051790785,61.503582000732421875,
2139326.8317079548724,61.52187347412109375,
2141825.4563641189598,61.474864959716796875,
2144324.0810202830471,61.352752685546875,
2146822.7056764471345,61.131031036376953125,
2149321.3303326112218,60.905426025390625,
2151819.9549887753092,61.11125946044921875,
2154318.5796449393965,61.31780242919921875,
2156817.2043011034839,61.469936370849609375,
2159315.8289572675712,61.576263427734375,
2161814.4536134316586,61.633457183837890625,
2164313.078269595746,61.639568328857421875,
2166811.7029257598333,61.59499359130859375,
2169310.3275819239207,61.5016632080078125,
2171808.952238088008,61.362697601318359375,
2174307.5768942520954,61.18131256103515625,
2176806.2015504161827,60.95948028564453125,
2179304.8262065802701,60.7028656005859375,
2181803.4508627443574,60.433391571044921875,
2184302.0755189084448,60.193332672119140625,
2186800.7001750725321,59.99781036376953125,
2189299.3248312366195,59.800445556640625,
2191797.9494874007069,59.7220916748046875,
2194296.5741435647942,59.57520294189453125,
2196795.1987997288816,59.426300048828125,
2199293.8234558929689,59.3024749755859375,
2201792.4481120570563,59.20302581787109375,
2204291.0727682211436,59.0800933837890625,
2206789.697424385231,58.99234771728515625,
2209288.3220805493183,59.32894134521484375,
2211786.9467367134057,59.7816009521484375,
2214285.5713928774931,60.15528106689453125,
2216784.1960490415804,60.44538116455078125,
2219282.8207052056678,60.644725799560546875,
2221781.4453613697551,60.75811767578125,
2224280.0700175338425,60.788806915283203125,
2226778.6946736979298,60.734577178955078125,
2229277.3193298620172,60.5747222900390625,
2231775.9439860261045,60.27387237548828125,
2234274.5686421901919,60.25909423828125,
2236773.1932983542792,60.018463134765625,
2239271.8179545183666,59.61530303955078125,
2241770.442610682454,59.276844024658203125,
2244269.0672668465413,58.602504730224609375,
2246767.6919230106287,58.9669189453125,
2249266.316579174716,59.53902435302734375,
2251764.9412353388034,59.887279510498046875,
2254263.5658915028907,60.18953704833984375,
2256762.1905476669781,60.489490509033203125,
2259260.8152038310654,60.79486846923828125,
2261759.4398599951528,61.093486785888671875,
2264258.0645161592402,61.363544464111328125,
2266756.6891723233275,61.5936737060546875,
2269255.3138284874149,61.799434661865234375,
2271753.9384846515022,61.97772979736328125,
2274252.5631408155896,62.092372894287109375,
2276751.1877969796769,62.156524658203125,
2279249.8124531437643,62.277645111083984375,
2281748.4371093078516,62.47113037109375,
2284247.061765471939,62.858425140380859375,
2286745.6864216360264,63.14517974853515625,
2289244.3110778001137,63.3879547119140625,
2291742.9357339642011,63.59777069091796875,
2294241.5603901282884,63.7698211669921875,
2296740.1850462923758,63.8994293212890625,
2299238.8097024564631,63.98541259765625,
2301737.4343586205505,64.0288848876953125,
2304236.0590147846378,64.03232574462890625,
2306734.6836709487252,63.999187469482421875,
2309233.3083271128125,63.930530548095703125,
2311731.9329832768999,63.84836578369140625,
2314230.5576394409873,63.762958526611328125,
2316729.1822956050746,63.6649322509765625,
2319227.806951769162,63.604644775390625,
2321726.4316079332493,63.55031585693359375,
2324225.0562640973367,63.481342315673828125,
2326723.680920261424,63.3843536376953125,
2329222.3055764255114,63.2515411376953125,
2331720.9302325895987,63.079700469970703125,
2334219.5548887536861,62.86939239501953125,
2336718.1795449177735,62.626041412353515625,
2339216.8042010818608,62.353206634521484375,
2341715.4288572459482,62.02740478515625,
2344214.0535134100355,61.6564483642578125,
2346712.6781695741229,61.28954315185546875,
2349211.3028257382102,60.957942962646484375,
2351709.9274819022976,60.6695404052734375,
2354208.5521380663849,60.495746612548828125,
2356707.1767942304723,60.42418670654296875,
2359205.8014503945597,60.3678131103515625,
2361704.426106558647,60.29598236083984375,
2364203.0507627227344,60.2256622314453125,
2366701.6754188868217,60.1211395263671875,
2369200.3000750509091,59.938419342041015625,
2371698.9247312149964,59.647979736328125,
2374197.5493873790838,59.168117523193359375,
2376696.1740435431711,57.894252777099609375,
2379194.7986997072585,58.805438995361328125,
2381693.4233558713458,59.444087982177734375,
2384192.0480120354332,59.7365875244140625,
2386690.6726681995206,59.90099334716796875,
2389189.2973243636079,59.976589202880859375,
2391687.9219805276953,59.975341796875,
2394186.5466366917826,59.9239654541015625,
2396685.17129285587,59.833583831787109375,
2399183.7959490199573,59.6983795166015625,
2401682.4206051840447,59.553806304931640625,
2404181.045261348132,59.471343994140625,
2406679.6699175122194,59.396320343017578125,
2409178.2945736763068,59.380237579345703125,
2411676.9192298403941,59.42345428466796875,
2414175.5438860044815,59.518062591552734375,
2416674.1685421685688,59.63330841064453125,
2419172.7931983326562,59.75045013427734375,
2421671.4178544967435,59.83954620361328125,
2424170.0425106608309,59.890186309814453125,
2426668.6671668249182,59.956165313720703125,
2429167.2918229890056,60.1523590087890625,
2431665.916479153093,60.432010650634765625,
2434164.5411353171803,60.689266204833984375,
2436663.1657914812677,60.897586822509765625,
2439161.790447645355,61.060070037841796875,
2441660.4151038094424,61.183536529541015625,
2444159.0397599735297,61.27297210693359375,
2446657.6644161376171,61.33111572265625,
2449156.2890723017044,61.35858917236328125,
2451654.9137284657918,61.3551788330078125,
2454153.5383846298791,61.3195648193359375,
2456652.1630407939665,61.247562408447265625,
2459150.7876969580539,61.126949310302734375,
2461649.4123531221412,60.9623260498046875,
2464148.0370092862286,60.991733551025390625,
2466646.6616654503159,61.0857086181640625,
2469145.2863216144033,61.131427764892578125,
2471643.9109777784906,61.162578582763671875,
2474142.535633942578,61.1984710693359375,
2476641.1602901066653,61.239543914794921875,
2479139.7849462707527,61.28047943115234375,
2481638.4096024348401,61.303466796875,
2484137.0342585989274,61.294002532958984375,
2486635.6589147630148,61.24237823486328125,
2489134.2835709271021,61.14420318603515625,
2491632.9082270911895,61.003604888916015625,
2494131.5328832552768,60.840576171875,
2496630.1575394193642,60.68888092041015625,
2499128.7821955834515,60.558349609375,
2501627.4068517475389,60.402210235595703125,
2504126.0315079116262,60.143795013427734375,
2506624.6561640757136,59.680973052978515625,
2509123.280820239801,59.373661041259765625,
2511621.9054764038883,59.79572296142578125,
2514120.5301325679757,59.8676910400390625,
2516619.154788732063,59.5582733154296875,
2519117.7794448961504,59.5262298583984375,
2521616.4041010602377,59.579280853271484375,
2524115.0287572243251,59.497478485107421875,
2526613.6534133884124,60.12969970703125,
2529112.2780695524998,60.479076385498046875,
2531610.9027257165872,60.6335296630859375,
2534109.5273818806745,60.671783447265625,
2536608.1520380447619,60.62410736083984375,
2539106.7766942088492,60.516277313232421875,
2541605.4013503729366,60.389041900634765625,
2544104.0260065370239,60.295696258544921875,
2546602.6506627011113,60.257869720458984375,
2549101.2753188651986,60.252960205078125,
2551599.899975029286,60.244602203369140625,
2554098.5246311933734,60.199520111083984375,
2556597.1492873574607,60.088592529296875,
2559095.7739435215481,59.975551605224609375,
2561594.3985996856354,59.982883453369140625,
2564093.0232558497228,59.92290496826171875,
2566591.6479120138101,59.797473907470703125,
2569090.2725681778975,59.61578369140625,
2571588.8972243419848,59.36672210693359375,
2574087.5218805060722,59.022735595703125,
2576586.1465366701595,58.540973663330078125,
2579084.7711928342469,57.860523223876953125,
2581583.3958489983343,57.197998046875,
2584082.0205051624216,57.13013458251953125,
2586580.645161326509,57.578369140625,
2589079.2698174905963,58.361759185791015625,
2591577.8944736546837,58.954395294189453125,
2594076.519129818771,59.404956817626953125,
2596575.1437859828584,59.765613555908203125,
2599073.7684421469457,60.063159942626953125,
2601572.3930983110331,60.30706024169921875,
2604071.0177544751205,60.4982147216796875,
2606569.6424106392078,60.635883331298828125,
2609068.2670668032952,60.721256256103515625,
2611566.8917229673825,60.7621002197265625,
2614065.5163791314699,60.781833648681640625,
2616564.1410352955572,60.800792694091796875,
2619062.7656914596446,60.8065948486328125,
2621561.3903476237319,60.790370941162109375,
2624060.0150037878193,60.755950927734375,
2626558.6396599519067,60.71033477783203125,
2629057.264316115994,60.65793609619140625,
2631555.8889722800814,60.60210418701171875,
2634054.5136284441687,60.5493316650390625,
2636553.1382846082561,60.5080413818359375,
2639051.7629407723434,60.4841156005859375,
2641550.3875969364308,60.4786529541015625,
2644049.0122531005181,60.49098968505859375,
2646547.6369092646055,60.522876739501953125,
2649046.2615654286928,60.57556915283203125,
2651544.8862215927802,60.68994140625,
2654043.5108777568676,60.840877532958984375,
2656542.1355339209549,61.02862548828125,
2659040.7601900850423,61.25194549560546875,
2661539.3848462491296,61.493732452392578125,
2664038.009502413217,61.723293304443359375,
2666536.6341585773043,61.91998291015625,
2669035.2588147413917,62.075023651123046875,
2671533.883470905479,62.185344696044921875,
2674032.5081270695664,62.25038909912109375,
2676531.1327832336538,62.270904541015625,
2679029.7574393977411,62.248531341552734375,
2681528.3820955618285,62.185253143310546875,
2684027.0067517259158,62.102596282958984375,
2686525.6314078900032,62.029232025146484375,
2689024.2560640540905,61.911342620849609375,
2691522.8807202181779,61.76035308837890625,
2694021.5053763822652,61.57965850830078125,
2696520.1300325463526,61.359127044677734375,
2699018.75468871044,61.13263702392578125,
2701517.3793448745273,61.00934600830078125,
2704016.0040010386147,60.914943695068359375,
2706514.628657202702,60.879695892333984375,
2709013.2533133667894,60.7606353759765625,
2711511.8779695308767,60.506504058837890625,
2714010.5026256949641,60.1447601318359375,
2716509.1272818590514,60.481243133544921875,
2719007.7519380231388,60.635349273681640625,
2721506.3765941872261,60.6689453125,
2724005.0012503513135,60.62847900390625,
2726503.6259065154009,60.53298187255859375,
2729002.2505626794882,60.38653564453125,
2731500.8752188435756,60.1795806884765625,
2733999.4998750076629,59.88562774658203125,
2736498.1245311717503,59.43473052978515625,
2738996.7491873358376,58.49980926513671875,
2741495.373843499925,58.4938507080078125,
2743993.9984996640123,59.148311614990234375,
2746492.6231558280997,59.456447601318359375,
2748991.2478119921871,59.681179046630859375,
2751489.8724681562744,60.009906768798828125,
2753988.4971243203618,60.34874725341796875,
2756487.1217804844491,60.65911102294921875,
2758985.7464366485365,60.92612457275390625,
2761484.3710928126238,61.14913177490234375,
2763982.9957489767112,61.336109161376953125,
2766481.6204051407985,61.482677459716796875,
2768980.2450613048859,61.5881195068359375,
2771478.8697174689732,61.662143707275390625,
2773977.4943736330606,61.72093963623046875,
2776476.119029797148,61.7791748046875,
2778974.7436859612353,61.83591461181640625,
2781473.3683421253227,61.875640869140625,
2783971.99299828941,61.88492584228515625,
2786470.6176544534974,61.8592681884765625,
2788969.2423106175847,61.79848480224609375,
2791467.8669667816721,61.71099090576171875,
2793966.4916229457594,61.620086669921875,
2796465.1162791098468,61.563968658447265625,
2798963.7409352739342,61.522563934326171875,
2801462.3655914380215,61.429172515869140625,
2803960.9902476021089,61.263446807861328125,
2806459.6149037661962,61.017547607421875,
2808958.2395599302836,60.707233428955078125,
2811456.8642160943709,60.47319793701171875,
2813955.4888722584583,60.540653228759765625,
2816454.1135284225456,60.716289520263671875,
2818952.738184586633,60.8474884033203125,
2821451.3628407507204,60.925537109375,
2823949.9874969148077,60.95893096923828125,
2826448.6121530788951,60.95233154296875,
2828947.2368092429824,60.905384063720703125,
2831445.8614654070698,60.805377960205078125,
2833944.4861215711571,60.598117828369140625,
2836443.1107777352445,59.84249114990234375,
2838941.7354338993318,60.4749298095703125,
2841440.3600900634192,60.49626922607421875,
2843938.9847462275065,60.3738555908203125,
2846437.6094023915939,60.107746124267578125,
2848936.2340585556813,59.5300140380859375,
2851434.8587147197686,59.38938140869140625,
2853933.483370883856,59.947734832763671875,
2856432.1080270479433,60.14592742919921875,
2858930.7326832120307,60.19696807861328125,
2861429.357339376118,60.135433197021484375,
2863927.9819955402054,59.99996185302734375,
2866426.6066517042927,59.9073333740234375,
2868925.2313078683801,59.7345733642578125,
2871423.8559640324675,59.52919769287109375,
2873922.4806201965548,59.3490753173828125,
2876421.1052763606422,59.2421875,
2878919.7299325247295,59.197086334228515625,
2881418.3545886888169,59.163936614990234375,
2883916.9792448529042,59.0971832275390625,
2886415.6039010169916,58.9681549072265625,
2888914.2285571810789,58.76789093017578125,
2891412.8532133451663,58.387538909912109375,
2893911.4778695092537,57.713970184326171875,
2896410.102525673341,58.029605865478515625,
2898908.7271818374284,58.59110260009765625,
2901407.3518380015157,58.8877410888671875,
2903905.9764941656031,59.03790283203125,
2906404.6011503296904,59.09285736083984375,
2908903.2258064937778,59.079471588134765625,
2911401.8504626578651,59.01741790771484375,
2913900.4751188219525,58.92685699462890625,
2916399.0997749860398,58.83148193359375,
2918897.7244311501272,58.756061553955078125,
2921396.3490873142146,58.71050262451171875,
2923894.9737434783019,58.6654510498046875,
2926393.5983996423893,58.694561004638671875,
2928892.2230558064766,58.72902679443359375,
2931390.847711970564,58.820709228515625,
2933889.4723681346513,59.054035186767578125,
2936388.0970242987387,59.32625579833984375,
2938886.721680462826,59.581310272216796875,
2941385.3463366269134,59.786590576171875,
2943883.9709927910008,59.94492340087890625,
2946382.5956489550881,60.068492889404296875,
2948881.2203051191755,60.164264678955078125,
2951379.8449612832628,60.24146270751953125,
2953878.4696174473502,60.312347412109375,
2956377.0942736114375,60.393093109130859375,
2958875.7189297755249,60.489933013916015625,
2961374.3435859396122,60.591625213623046875,
2963872.9682421036996,60.6847686767578125,
2966371.5928982677869,60.762725830078125,
2968870.2175544318743,60.823513031005859375,
2971368.8422105959617,60.867107391357421875,
2973867.466866760049,60.894260406494140625,
2976366.0915229241364,60.906101226806640625,
2978864.7161790882237,60.903961181640625,
2981363.3408352523111,60.88936614990234375,
2983861.9654914163984,60.863811492919921875,
2986360.5901475804858,60.828624725341796875,
2988859.2148037445731,60.792713165283203125,
2991357.8394599086605,60.772853851318359375,
2993856.4641160727479,60.767444610595703125,
2996355.0887722368352,60.78707122802734375,
2998853.7134284009226,60.8495025634765625,
3001352.3380845650099,60.918487548828125,
3003850.9627407290973,60.950710296630859375,
3006349.5873968931846,60.927242279052734375,
3008848.212053057272,60.83985137939453125,
3011346.8367092213593,60.683956146240234375,
3013845.4613653854467,60.45447540283203125,
3016344.0860215495341,60.13654327392578125,
3018842.7106777136214,59.77564239501953125,
3021341.3353338777088,59.505191802978515625,
3023839.9599900417961,59.2458953857421875,
3026338.5846462058835,59.386417388916015625,
3028837.2093023699708,59.58336639404296875,
3031335.8339585340582,59.6769256591796875,
3033834.4586146981455,59.852230072021484375,
3036333.0832708622329,60.0909576416015625,
3038831.7079270263202,60.26735687255859375,
3041330.3325831904076,60.37717437744140625,
3043828.957239354495,60.4456634521484375,
3046327.5818955185823,60.510654449462890625,
3048826.2065516826697,60.602504730224609375,
3051324.831207846757,60.70864105224609375,
3053823.4558640108444,60.806911468505859375,
3056322.0805201749317,60.84629058837890625,
3058820.7051763390191,60.836139678955078125,
3061319.3298325031064,60.783901214599609375,
3063817.9544886671938,60.7067718505859375,
3066316.5791448312812,60.582225799560546875,
3068815.2038009953685,60.383129119873046875,
3071313.8284571594559,60.065673828125,
3073812.4531133235432,59.89624786376953125,
3076311.0777694876306,59.706111907958984375,
3078809.7024256517179,59.43883514404296875,
3081308.3270818158053,59.14771270751953125,
3083806.9517379798926,58.982257843017578125,
3086305.57639414398,58.886142730712890625,
3088804.2010503080674,58.765270233154296875,
3091302.8257064721547,58.62671661376953125,
3093801.4503626362421,58.4891815185546875,
3096300.0750188003294,58.4129486083984375,
3098798.6996749644168,58.31829833984375,
3101297.3243311285041,58.1832427978515625,
3103795.9489872925915,58.01328277587890625,
3106294.5736434566788,57.81589508056640625,
3108793.1982996207662,57.66854095458984375,
3111291.8229557848535,57.829524993896484375,
3113790.4476119489409,58.0770263671875,
3116289.0722681130283,58.249950408935546875,
3118787.6969242771156,58.35985565185546875,
3121286.321580441203,58.428195953369140625,
3123784.9462366052903,58.467510223388671875,
3126283.5708927693777,58.476795196533203125,
3128782.195548933465,58.45343017578125,
3131280.8202050975524,58.389583587646484375,
3133779.4448612616397,58.275814056396484375,
3136278.0695174257271,58.10395050048828125,
3138776.6941735898145,57.865108489990234375,
3141275.3188297539018,57.553737640380859375,
3143773.9434859179892,57.187862396240234375,
3146272.5681420820765,56.650020599365234375,
3148771.1927982461639,55.84310150146484375,
3151269.8174544102512,56.94464874267578125,
3153768.4421105743386,57.497806549072265625,
3156267.0667667384259,57.97719573974609375,
3158765.6914229025133,58.41272735595703125,
3161264.3160790666007,58.803737640380859375,
3163762.940735230688,59.1386871337890625,
3166261.5653913947754,59.414615631103515625,
3168760.1900475588627,59.6290435791015625,
3171258.8147037229501,59.776309967041015625,
3173757.4393598870374,59.8608245849609375,
3176256.0640160511248,60.0206451416015625,
3178754.6886722152121,60.313159942626953125,
3181253.3133283792995,60.568241119384765625,
3183751.9379845433868,60.77532958984375,
3186250.5626407074742,60.937412261962890625,
3188749.1872968715616,61.05910491943359375,
3191247.8119530356489,61.11944580078125,
3193746.4366091997363,61.063873291015625,
3196245.0612653638236,61.247806549072265625,
3198743.685921527911,61.35733795166015625,
3201242.3105776919983,61.412841796875,
3203740.9352338560857,61.447887420654296875,
3206239.559890020173,61.463733673095703125,
3208738.1845461842604,61.452911376953125,
3211236.8092023483478,61.423328399658203125,
3213735.4338585124351,61.391201019287109375,
3216234.0585146765225,61.345813751220703125,
3218732.6831708406098,61.280162811279296875,
3221231.3078270046972,61.305095672607421875,
3223729.9324831687845,61.3382415771484375,
3226228.5571393328719,61.31805419921875,
3228727.1817954969592,61.302154541015625,
3231225.8064516610466,61.348468780517578125,
3233724.4311078251339,61.417995452880859375,
3236223.0557639892213,61.463214874267578125,
3238721.6804201533087,61.4735565185546875,
3241220.305076317396,61.450042724609375,
3243718.9297324814834,61.40377044677734375,
3246217.5543886455707,61.371601104736328125,
3248716.1790448096581,61.330913543701171875,
3251214.8037009737454,61.23714447021484375,
3253713.4283571378328,61.092769622802734375,
3256212.0530133019201,60.968990325927734375,
3258710.6776694660075,61.060962677001953125,
3261209.3023256300949,61.219821929931640625,
3263707.9269817941822,61.375518798828125,
3266206.5516379582696,61.48526763916015625,
3268705.1762941223569,61.54434967041015625,
3271203.8009502864443,61.55644989013671875,
3273702.4256064505316,61.52379608154296875,
3276201.050262614619,61.4468841552734375,
3278699.6749187787063,61.326385498046875,
3281198.2995749427937,61.163433074951171875,
3283696.9242311068811,60.954120635986328125,
3286195.5488872709684,60.69842529296875,
3288694.1735434350558,60.404636383056640625,
3291192.7981995991431,60.085735321044921875,
3293691.4228557632305,59.751598358154296875,
3296190.0475119273178,59.387645721435546875,
3298688.6721680914052,58.94324493408203125,
3301187.2968242554925,58.5099945068359375,
3303685.9214804195799,58.131931304931640625,
3306184.5461365836672,57.63399505615234375,
3308683.1707927477546,56.995738983154296875,
3311181.795448911842,56.17253875732421875,
3313680.4201050759293,55.229095458984375,
3316179.0447612400167,54.41333770751953125,
3318677.669417404104,54.424892425537109375,
3321176.2940735681914,55.34076690673828125,
3323674.9187297322787,56.01612091064453125,
3326173.5433858963661,56.560535430908203125,
3328672.1680420604534,57.02845001220703125,
3331170.7926982245408,57.4467926025390625,
3333669.4173543886282,57.83065032958984375,
3336168.0420105527155,58.1884765625,
3338666.6666667168029,58.5065765380859375,
3341165.2913228808902,58.736644744873046875,
3343663.9159790449776,59.070697784423828125,
3346162.5406352090649,59.55010986328125,
3348661.1652913731523,60.035320281982421875,
3351159.7899475372396,60.46977996826171875,
3353658.414603701327,60.841274261474609375,
3356157.0392598654144,61.156375885009765625,
3358655.6639160295017,61.420505523681640625,
3361154.2885721935891,61.635860443115234375,
3363652.9132283576764,61.806812286376953125,
3366151.5378845217638,61.94020843505859375,
3368650.1625406858511,62.04419708251953125,
3371148.7871968499385,62.1243133544921875,
3373647.4118530140258,62.181880950927734375,
3376146.0365091781132,62.214664459228515625,
3378644.6611653422005,62.218067169189453125,
3381143.2858215062879,62.188655853271484375,
3383641.9104776703753,62.12415313720703125,
3386140.5351338344626,62.02068328857421875,
3388639.15978999855,61.8741912841796875,
3391137.7844461626373,61.69716644287109375,
3393636.4091023267247,61.482967376708984375,
3396135.033758490812,61.183109283447265625,
3398633.6584146548994,60.783878326416015625,
3401132.2830708189867,60.29141998291015625,
3403630.9077269830741,60.031459808349609375,
3406129.5323831471615,59.880107879638671875,
3408628.1570393112488,59.7700958251953125,
3411126.7816954753362,59.853923797607421875,
3413625.4063516394235,59.974365234375,
3416124.0310078035109,59.943027496337890625,
3418622.6556639675982,60.244327545166015625,
3421121.2803201316856,60.76453399658203125,
3423619.9049762957729,61.0690460205078125,
3426118.5296324598603,61.338642120361328125,
3428617.1542886239477,61.50554656982421875,
3431115.778944788035,61.5891265869140625,
3433614.4036009521224,61.601337432861328125,
3436113.0282571162097,61.550334930419921875,
3438611.6529132802971,61.442424774169921875,
3441110.2775694443844,61.27773284912109375,
3443608.9022256084718,61.046169281005859375,
3446107.5268817725591,60.746181488037109375,
3448606.1515379366465,60.504825592041015625,
3451104.7761941007338,60.5503692626953125,
3453603.4008502648212,60.6876220703125,
3456102.0255064289086,60.772613525390625,
3458600.6501625929959,60.80101776123046875,
3461099.2748187570833,60.80202484130859375,
